Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,1.0860830090833689,1.5080241361181406,0.6641418820485973
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,1.1833802818954176,1.6560678377373312,0.7106927260535038
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,1.259076926865652,1.7486861358221388,0.7694677179091653
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,1.3608691092677092,1.896106619194975,0.8256315993404434
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,1.4509146974886449,1.9876973328162983,0.9141320621609909
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,1.5415702548275927,2.1558223121637887,0.9273181974913968
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,1.4631379183714257,2.089564700174384,0.8367111365684677
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,1.4204150018800183,1.939283510420392,0.9015464933396448
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,1.3914429525585414,1.966537767753357,0.8163481373637252
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,1.3631357960560324,1.9113003305599001,0.8149712615521647
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,1.3779968536130425,1.9180666034407063,0.8379271037853787
Azerbaijan,90 to 94,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,1.3463519859094129,1.8560974160817727,0.8366065557370529
