Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,2.5717079434774064,3.517241774475458,1.626174112479355
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,2.5379833511086187,3.3810338656848,1.6949328365324376
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,2.523580771104778,3.3101730412007617,1.7369885010087946
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,2.480098159904294,3.284537333073869,1.6756589867347191
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,2.355329083103576,3.116172681721721,1.5944854844854308
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,2.248758754202893,2.9868015436102766,1.5107159647955104
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,2.272310099354417,2.965998073821885,1.5786221248869494
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,2.207073093016206,2.969633363438456,1.444512822593956
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,2.081936624607005,2.8161402886304794,1.3477329605835306
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,2.2126899299407023,2.9870563944553146,1.4383234654260904
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,2.4344606950401806,3.149101491333258,1.7198198987471032
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,2.4964234421111398,3.220988996021328,1.7718578882009515
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2002,2.8418323242593493,3.782567169958831,1.9010974785598678
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2003,3.01601680913343,3.9891767310694166,2.0428568871974435
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2004,3.21826009130033,4.183896850041464,2.2526233325591964
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2005,3.0697042996331394,4.062843368182761,2.076565231083518
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2006,2.7192987395858657,3.569695728825518,1.8689017503462133
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2007,2.5721637710410237,3.4122390425502545,1.7320884995317931
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2008,2.6578164740995707,3.5611234616080503,1.754509486591091
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2009,2.8530985185769495,3.7020647706669916,2.0041322664869075
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2010,3.3630958817271246,4.34177133860196,2.384420424852289
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2011,3.5550949446174576,4.623672523623078,2.486517365611837
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2012,3.8219347024120895,4.838098959569284,2.805770445254895
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2013,4.0538569348924485,5.249854046848667,2.8578598229362298
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2014,4.187326020153886,5.304692794081147,3.069959246226626
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2015,3.934477847531666,4.9256669297171936,2.9432887653461384
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2016,3.7279846411282795,4.864288552897601,2.5916807293589583
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2017,3.904483584655039,4.905664687934632,2.903302481375446
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2018,3.7513135087733285,4.758593127923395,2.744033889623262
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2019,3.5039124736543483,4.368435974573669,2.6393889727350284
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2020,3.3763833104283734,4.13311455540838,2.6196520654483666
Albania,80 to 84,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2021,3.145524660325505,3.92387291994323,2.36717640070778
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1990,0.4344386686136413,0.6908517657866035,0.1780255714406791
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1991,0.4326129123447791,0.6885948418226127,0.1766309828669456
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1992,0.4282030816318144,0.6623346450039239,0.19407151825970492
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1993,0.4151757835632241,0.6427792123320201,0.1875723547944282
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1994,0.3881512062376928,0.6140493172647947,0.1622530952105909
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1995,0.3967751354022174,0.6175724119026453,0.1759778589017895
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1996,0.4104024081934199,0.6341427085834404,0.1866621078033995
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1997,0.4043521286350852,0.6337885000401726,0.1749157572299977
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1998,0.4021473963022355,0.6381550534244532,0.1661397391800178
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,1999,0.42779304172060917,0.6790596474414592,0.17652643599975915
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2000,0.46667879084383923,0.7273466077429419,0.20601097394473655
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2001,0.5031073449010988,0.7751875006916293,0.23102718911056813
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2002,0.539833737355579,0.8613966548162912,0.21827081989486685
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2003,0.5772567357683138,0.9352020812712178,0.21931139026540974
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2004,0.5699903252883167,0.9195960608037942,0.22038458977283926
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2005,0.5416432597676542,0.8603819548112874,0.22290456472402093
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2006,0.49619613442376254,0.8022127027652135,0.19017956608231157
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2007,0.4768134669259984,0.7839213969298215,0.16970553692217522
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2008,0.4965774740228657,0.8275296449337568,0.16562530311197454
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2009,0.5694948230290866,0.91476717623811,0.22422246982006327
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2010,0.7067385230976653,1.0657231990227256,0.3477538471726049
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2011,0.8260760335486441,1.1899549426389013,0.4621971244583868
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2012,0.8881974599916809,1.2311468124552158,0.545248107528146
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2013,0.9509028728179508,1.3196894274803994,0.5821163181555022
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2014,0.9913462380045037,1.3669328602109885,0.615759615798019
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2015,1.0316498881104461,1.4158384766299315,0.6474612995909609
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2016,1.0868242365420955,1.5120941010917035,0.6615543719924875
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2017,1.134346964986495,1.562716889226387,0.7059770407466031
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2018,1.1569984311206907,1.5978797404617189,0.7161171217796626
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2019,1.1248230348274992,1.5091513689907674,0.740494700664231
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2020,1.1588503275770046,1.5476037307492714,0.7700969244047378
Albania,80 to 84,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Attributable,2021,1.1424508798599886,1.5316557535604785,0.7532460061594988
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1990,1.6264629959248411,3.041368142905124,0.2115578489445586
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1991,1.6244307533826898,2.960468524125371,0.2883929826400087
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1992,1.5480575167006414,2.744186915213097,0.3519281181881859
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1993,1.5280426037567083,2.6857464191673985,0.3703387883460178
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1994,1.5683134535351424,2.767853114328443,0.3687737927418419
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1995,1.451198391860106,2.5377794242469185,0.3646173594732933
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1996,1.4734200353115865,2.558393907819976,0.3884461628031974
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1997,1.5050224091138973,2.6215144912714496,0.3885303269563449
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1998,1.352528241214528,2.4013299361253093,0.3037265463037462
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,1999,1.423108260793819,2.5845482886785507,0.26166823290908736
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2000,1.5845566884653999,2.788064135317268,0.3810492416135316
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2001,1.574076956549491,2.8090828194142112,0.3390710936847705
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2002,1.724825020605631,3.1063504045720425,0.3432996366392198
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2003,1.7009100362176834,3.122144369889991,0.27967570254537555
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2004,1.683838126465481,3.0659871591926864,0.3016890937382757
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2005,1.5055550432220304,2.7013220547764174,0.30978803166764335
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2006,1.330420437201556,2.434981993411912,0.2258588809912001
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2007,1.2726123237034717,2.3833317427957335,0.16189290461120964
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2008,1.387826359762274,2.58985752092557,0.18579519859897786
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2009,1.4273743220017947,2.6261649198567376,0.22858372414685157
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2010,1.4432063915632543,2.7035122742235957,0.18290050890291276
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2011,1.7502781620019254,3.2823635050428024,0.21819281896104847
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2012,1.731675985615871,3.2812349881894205,0.18211698304232127
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2013,1.7979964423493549,3.535058931487293,0.060933953211417036
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2014,1.854959559808419,3.595902415405054,0.11401670421178411
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2015,1.9475867590519926,3.7209855838505534,0.17418793425343182
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2016,2.0923292676808325,4.052995034467564,0.13166350089410095
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2017,2.2115354412628108,4.19548175119301,0.22758913133261172
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2018,2.279394507892282,4.304690720426432,0.2540982953581321
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2019,2.321095069891263,4.390431342657245,0.25175879712528104
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2020,2.57505822238795,4.758054154970022,0.39206228980587765
Albania,80 to 84,Both sexes,Deaths,Number,Escherichia coli,Carbapenems,Attributable,2021,2.5927139687993686,4.848306130353097,0.3371218072456399
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1990,0.4179067829242567,0.5526030221822056,0.2832105436663079
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1991,0.4196911503178622,0.544984987613392,0.2943973130223325
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1992,0.46840048305406107,0.6031420191255125,0.33365894698260967
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1993,0.474401786898987,0.622055450375246,0.3267481234227279
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1994,0.461015069307136,0.6086920459738605,0.3133380926404114
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1995,0.4380035891250334,0.5745220397880191,0.3014851384620478
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1996,0.4403390399700403,0.5694421233960485,0.3112359565440322
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1997,0.3790558466279316,0.5023227040613787,0.2557889891944845
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1998,0.3985016649618014,0.5297471651042583,0.2672561648193444
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,1999,0.40246275472047255,0.5329268343472098,0.27199867509373526
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2000,0.4235555680021337,0.5461408647957328,0.3009702712085346
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2001,0.507852297774905,0.6519548214401492,0.363749774109661
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2002,0.6062475042090547,0.8021349348108114,0.410360073607298
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2003,0.5662186764044816,0.7517341377334534,0.3807032150755099
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2004,0.6763784404126856,0.8970301822586313,0.45572669856673986
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2005,0.7010290759043558,0.9338981523081035,0.46815999950060816
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2006,0.6889943400131674,0.910872680221889,0.46711599980444574
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2007,0.6150349917754835,0.8255401614284631,0.4045298221225039
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2008,0.7870225509090414,1.0611479330584912,0.5128971687595916
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2009,0.8538040808680812,1.1158906485241733,0.5917175132119892
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2010,1.0302666486082663,1.3627204950925154,0.6978128021240173
Albania,80 to 84,Both sexes,Deaths,Number,Klebsiella pneumoniae,Carbapenems,Attributable,2011,1.1070603709142608,1.472167571572921,0.7419531702556006
