"Year","metric","priority_group","sdi_cat","ASR","lower_CI","upper_CI"
1992,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",5.54144399444121,3.32032266340184,16.6266466291897
1992,"Attributable_Deaths","Critical","low",0.288124011317607,0.264204647650339,0.316547385838201
1992,"Attributable_Deaths","Critical","middle_high",0.0480462361304159,1.44069204895177e-05,0.852596309655212
1992,"Attributable_Deaths","Critical","middle_low",0.236723534044781,0.0246522147161232,3.79622063813908
1992,"Attributable_Deaths","High","low",0.386011680876132,0.347464734385778,0.434571602415505
1992,"Attributable_Deaths","High","middle_high",0.147736449767876,0.00044212530447575,1.90709119011638
1992,"Attributable_Deaths","High","middle_low",0.232131845564048,0.00439853003896557,7.99807852371658
1992,"Attributable_Deaths","Medium","low",0.110788063793854,0.088532081910581,0.151421823447271
1992,"Attributable_Deaths","Medium","middle_high",0.0245026698741263,3.38024117661749e-26,2.59239765539866
1992,"Attributable_Deaths","Medium","middle_low",0.147180336505709,7.56297464759388e-07,11.8592190328724
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",108.965373277196,108.38881584682,109.549021713666
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",49.9544133298774,42.8220946820677,60.3667020798712
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",7.00571498199637,5.36728222279089,9.12022835473435
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",27.0854843544788,26.7931594189287,27.3817093883795
1993,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",99.6225649466832,98.9379420527952,100.318647764829
1993,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",32.0053818908312,25.057154754109,45.0569914340675
1993,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",13.6704956292388,10.5911769169533,17.7201687161385
1993,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",28.3890412651934,28.0162912810676,28.7680319647381
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",176.984812555403,175.895672126357,178.09564669877
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",187.595859559773,165.506274349448,220.072047830143
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",11.8761748342071,7.9887407976704,17.4256924532791
1993,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",56.0359461502761,55.4272604282956,56.6555653688235
1993,"Associated_Deaths","Critical","low",2.96872596472385,2.85644066461084,3.08914382752115
1993,"Associated_Deaths","Critical","middle",1.80161960354606,0.555281329032972,8.56581271811814
1993,"Associated_Deaths","Critical","middle_high",0.279623973911989,0.0507707381932971,1.1465185498811
1993,"Associated_Deaths","Critical","middle_low",0.89507954831744,0.83586233338489,0.958767469774819
1993,"Associated_Deaths","High","low",2.94948383994717,2.78936467905753,3.12758434998011
1993,"Associated_Deaths","High","middle",1.36422468989645,0.120338254437034,15.9948927555783
1993,"Associated_Deaths","High","middle_high",0.640295033395304,0.123644789774082,2.53066071522087
1993,"Associated_Deaths","High","middle_low",1.11010472326998,1.01801297710661,1.21163129532145
1993,"Associated_Deaths","Medium","low",3.25438694660305,3.06924277980854,3.46599049131752
1993,"Associated_Deaths","Medium","middle",5.46135625981446,1.67308057180156,27.3377562841555
1993,"Associated_Deaths","Medium","middle_high",0.435576234040155,0.0208174819986231,3.1054056660916
1993,"Associated_Deaths","Medium","middle_low",1.21307042506858,1.11340114383022,1.32551009585769
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",16.5920865999684,16.3524504271406,16.8391656082158
1993,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",8.79312168113319,5.96491238362647,15.9182735861333
