"Year","metric","priority_group","sdi_cat","ASR","lower_CI","upper_CI"
1997,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","high",17.571714026242,16.4108615048608,19.0327467894176
1997,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",200.393616181968,199.835710622384,200.968940059675
1997,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",63.3288603387909,59.9297734093379,67.3381126183064
1997,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",41.4735854400422,39.8665686527749,44.0630756058789
1997,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",119.558422641346,116.177659608469,130.345442740437
1997,"Associated_Deaths","Critical","high",0.252419099996311,0.182897869500178,0.468889526218164
1997,"Associated_Deaths","Critical","low",2.73741953143531,2.69832108154067,2.78280187600478
1997,"Associated_Deaths","Critical","middle",1.29189356294373,1.11732314851113,1.74793957906468
1997,"Associated_Deaths","Critical","middle_high",0.772373603942521,0.657899855685156,1.35674333381291
1997,"Associated_Deaths","Critical","middle_low",1.5973895463019,1.36142833122845,4.99414088996802
1997,"Associated_Deaths","High","high",0.584937042744001,0.44762441958762,1.04229570188769
1997,"Associated_Deaths","High","low",2.04039070004043,1.99211648021205,2.10401555086952
1997,"Associated_Deaths","High","middle",1.50794835064528,1.26891381434256,2.43704501165105
1997,"Associated_Deaths","High","middle_high",1.13965835204204,0.973005380450906,2.40172194599172
1997,"Associated_Deaths","High","middle_low",1.48804788061237,1.16200166808617,9.165115608417
1997,"Associated_Deaths","Medium","high",0.75026131697661,0.572816242749149,1.42465659622933
1997,"Associated_Deaths","Medium","low",4.10783042778666,4.00648472795725,4.2308662350907
1997,"Associated_Deaths","Medium","middle",1.98449322896266,1.45978269595797,3.49815734904432
1997,"Associated_Deaths","Medium","middle_high",1.49427911095918,1.15542246852523,3.43415014703533
1997,"Associated_Deaths","Medium","middle_low",3.01070903058154,2.28963757142947,14.3879305195063
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","high",1.04614876282572,0.871648677020518,1.33514883475949
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",17.3568149233318,17.2723874855878,17.4468407911712
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",6.46547811912267,6.06680354957671,7.08016190863601
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",3.78154849947036,3.56611630859684,4.3850219336439
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",8.34431148887097,7.923493746457,11.5261608609943
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","High","high",2.42926450258132,2.11892029812667,2.98870793984641
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",10.516075553892,10.4349438611279,10.6068791867761
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.46463115691524,6.0121762570748,7.36682036875557
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",4.79008095898782,4.53503899892736,5.72674055636712
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",6.83993977639594,6.35224035472815,12.1022959968664
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","high",0.977421789275678,0.716483093107281,1.69941215687492
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","low",8.86281843582828,8.74786048042566,8.99841668083543
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",2.95523460812566,2.2718332623349,4.55724569336989
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",2.01082937081201,1.67508416311695,3.91700710898058
1997,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",5.20803332547269,4.52607597025295,16.2314829277463
1997,"Attributable_Deaths","Critical","high",0.041212962520726,0.0161074676364407,0.2568388888418
1997,"Attributable_Deaths","Critical","low",0.498768100797246,0.482304887149696,0.522944090135067
1997,"Attributable_Deaths","Critical","middle",0.223459335876037,0.15320993121059,0.66147707485714
1997,"Attributable_Deaths","Critical","middle_high",0.135791077646851,0.0904565255001137,0.756212601052962
1997,"Attributable_Deaths","Critical","middle_low",0.272158721900249,0.180555914588314,3.93542745490397
1997,"Attributable_Deaths","High","high",0.130375709566629,0.0704102395916227,0.588934484646514
1997,"Attributable_Deaths","High","low",0.312343973829913,0.292565374951844,0.352307244282218
1997,"Attributable_Deaths","High","middle",0.3146983641669,0.211126083113939,1.26988793118945
1997,"Attributable_Deaths","High","middle_high",0.244811173201435,0.173118940179794,1.59573103381079
1997,"Attributable_Deaths","High","middle_low",0.286700445590721,0.154994495216405,8.3393912201486
1997,"Attributable_Deaths","Medium","high",0.0383391157910732,0.00777923800757235,0.753674592336342
1997,"Attributable_Deaths","Medium","low",0.182467634253829,0.162093162226562,0.237358235382018
1997,"Attributable_Deaths","Medium","middle",0.0900443933723604,0.0126014649177256,1.60980970803126
1997,"Attributable_Deaths","Medium","middle_high",0.0690259090098282,0.0145647788331729,2.19035757590686
1997,"Attributable_Deaths","Medium","middle_low",0.129960811377348,0.0223852360194825,12.3390514866666
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","high",5.81511810156149,5.45304922726282,6.25839885032099
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",100.279097977482,100.083797136933,100.479620018412
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",36.5764767215209,35.6155363274279,37.7255172937444
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",21.750290498887,21.2336139671668,22.5163940669544
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",48.8878035784005,47.8381598244241,52.1006299933525
1998,"Associated_DALYs (Disability-Adjusted Life Years)","High","high",11.8136863568738,11.1760743926858,12.6271357081717
1998,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",75.2576018881643,75.0607771435543,75.4630857772931
1998,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",32.931637304999,31.8061765509739,34.4499170734063
1998,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",24.5083145539082,23.9054368416353,25.5575278901924
1998,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",37.134470029766,35.9454674621399,42.171208948107
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","high",16.8665498726576,15.8165917420419,18.1822426945832
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",196.496532512615,195.953506561427,197.056782868205
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",62.8421921645601,59.2322014933015,67.1123160166308
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",41.7112796455451,40.1602997442208,44.1026449951069
1998,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",119.584581929839,116.09857725391,130.091687472551
1998,"Associated_Deaths","Critical","high",0.238489755382792,0.179323213458108,0.428932207438739
1998,"Associated_Deaths","Critical","low",2.79659409915827,2.75823337334007,2.84116589360679
1998,"Associated_Deaths","Critical","middle",1.30150191147896,1.12841067749339,1.78147246963549
1998,"Associated_Deaths","Critical","middle_high",0.819910175523033,0.701451934464653,1.33665392774057
1998,"Associated_Deaths","Critical","middle_low",1.61589073689949,1.37271029792154,4.88406672649254
1998,"Associated_Deaths","High","high",0.608918571179405,0.482105071382119,1.01640230535514
1998,"Associated_Deaths","High","low",1.98904361796732,1.94219630549247,2.05113512933049
1998,"Associated_Deaths","High","middle",1.51784607827542,1.27454332023865,2.5086002743945
1998,"Associated_Deaths","High","middle_high",1.1985676924316,1.02435635809712,2.30612113326399
1998,"Associated_Deaths","High","middle_low",1.49424805523536,1.15557068932632,8.88347625402216
1998,"Associated_Deaths","Medium","high",0.716866755322121,0.555762978368839,1.3183027479762
1998,"Associated_Deaths","Medium","low",4.0584925689837,3.95978591141136,4.17868432438002
1998,"Associated_Deaths","Medium","middle",1.94508686659285,1.41105583182829,3.55369747324772
1998,"Associated_Deaths","Medium","middle_high",1.53512756389064,1.19547253391646,3.24292555057324
1998,"Associated_Deaths","Medium","middle_low",3.04314630845752,2.30169855649581,13.9914697358463
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","high",0.987860785931268,0.838390052033712,1.23884258824941
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",18.09114562243,18.0073298830893,18.1804878774249
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",6.66700960419351,6.25998488093124,7.30768007921206
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",3.95934979299747,3.74281038219271,4.50417353244977
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",8.58068187808101,8.14783513137002,11.6487088361256
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","High","high",2.52257943011899,2.23716401982207,3.02647790197891
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",10.1737481968159,10.0951436593112,10.2619430550119
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.58061962772444,6.09358443986237,7.57349312979789
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",5.00579236300509,4.74549681065171,5.84335179525295
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",6.82718294402469,6.31807844379662,11.8996808081366
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","high",0.93471709569996,0.699646924472252,1.57800385703559
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","low",8.67627617761686,8.56446889814232,8.80854807538139
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",2.92374774448396,2.20696919486221,4.63497189322861
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",2.02311878673646,1.69679228295966,3.69912870045624
1998,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",5.19580889320432,4.49356065724697,15.8084763620278
1998,"Attributable_Deaths","Critical","high",0.0389648593593931,0.017060074677194,0.230524683556403
1998,"Attributable_Deaths","Critical","low",0.522167165260585,0.505851142570904,0.546092113528402
1998,"Attributable_Deaths","Critical","middle",0.22621885023781,0.156360445812899,0.694243299809086
1998,"Attributable_Deaths","Critical","middle_high",0.143939178915568,0.0970990242968953,0.685507580404861
1998,"Attributable_Deaths","Critical","middle_low",0.280006349173226,0.185466176526999,3.80546577956081
1998,"Attributable_Deaths","High","high",0.136325951087002,0.0803166721871143,0.542804445425577
1998,"Attributable_Deaths","High","low",0.305955412034148,0.286737947448607,0.345232190208183
1998,"Attributable_Deaths","High","middle",0.31735838920987,0.212006016047223,1.34129025578717
1998,"Attributable_Deaths","High","middle_high",0.25905004681174,0.183063557445024,1.43787101846785
1998,"Attributable_Deaths","High","middle_low",0.28780631080467,0.151384983760314,8.04637254120061
1998,"Attributable_Deaths","Medium","high",0.036496141091094,0.00839603269470091,0.674535600295813
1998,"Attributable_Deaths","Medium","low",0.17994316463303,0.160113741727796,0.234032305090867
1998,"Attributable_Deaths","Medium","middle",0.0878906059426788,0.0110398857188301,1.71606187425086
1998,"Attributable_Deaths","Medium","middle_high",0.0708790533512786,0.0157598052108043,1.93185637857967
1998,"Attributable_Deaths","Medium","middle_low",0.130965367872632,0.0213921298156588,11.8981881549309
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","high",5.67243619238361,5.3161755578626,6.109599002558
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",103.341136355457,103.143794183228,103.543855951914
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",39.4370399606146,38.2893519316591,40.7996982413454
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",21.736695330041,21.2632083101967,22.4241441348985
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",49.9985448208343,48.9721232802986,52.9185993768278
1999,"Associated_DALYs (Disability-Adjusted Life Years)","High","high",11.7371738845059,11.1125252299364,12.5337803273156
1999,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",77.3039189487651,77.1042170285913,77.5125461456512
1999,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",33.7056954628326,32.3863147553113,35.4646506282944
1999,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",25.3356894144095,24.7621833283655,26.2874990482174
1999,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",37.7120908163234,36.5678213030615,42.2487450752261
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","high",16.9716332012071,15.9563632710219,18.2504487793404
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",204.276620726487,203.710279417416,204.860712259978
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",64.9837031848649,60.9626562809301,69.7669306453964
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",41.868188685709,40.4462804367456,44.0102623711019
1999,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",119.591207885193,116.30691712072,129.079560480467
1999,"Associated_Deaths","Critical","high",0.232762832843012,0.174763077171506,0.421793998043371
1999,"Associated_Deaths","Critical","low",2.88009006507574,2.84142754172583,2.92516686770675
1999,"Associated_Deaths","Critical","middle",1.38195947983218,1.18638129770563,1.92972865283758
1999,"Associated_Deaths","Critical","middle_high",0.821597969654025,0.712713198354419,1.27179271847353
1999,"Associated_Deaths","Critical","middle_low",1.63706345326299,1.40107074301516,4.5487274498955
1999,"Associated_Deaths","High","high",0.605491191140406,0.481648233377182,1.00922589264721
1999,"Associated_Deaths","High","low",2.02955658224825,1.98228903349045,2.09260041511655
1999,"Associated_Deaths","High","middle",1.52978139117898,1.26149292790052,2.66195334800919
1999,"Associated_Deaths","High","middle_high",1.24549134072391,1.07861049645705,2.20765497272935
1999,"Associated_Deaths","High","middle_low",1.51199496601944,1.18677638445169,8.09669656934288
1999,"Associated_Deaths","Medium","high",0.724073687580718,0.568045736762606,1.31912565570773
1999,"Associated_Deaths","Medium","low",4.22493989026632,4.12256087356703,4.34943197895608
1999,"Associated_Deaths","Medium","middle",2.00373402063985,1.42762678027958,3.82651133523702
1999,"Associated_Deaths","Medium","middle_high",1.53521834625205,1.22340522355953,3.01924164704176
1999,"Associated_Deaths","Medium","middle_low",3.02794824729953,2.33026615011145,12.7892100797639
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","high",0.97635284532554,0.828560907350352,1.22519932200605
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",18.8197414810178,18.7355177897306,18.9096623081609
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",7.28297462121016,6.79551576421078,8.03535489489277
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",3.96338503233675,3.76320787177437,4.44429458319278
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",9.04549994709268,8.62183012974536,11.7920066907484
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","High","high",2.51005438828134,2.23114259441374,3.0027097040328
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",10.3809013499841,10.3011046134489,10.4705969271184
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.75151041204794,6.17503429470103,7.89054305510625
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",5.20342866201908,4.95393514844483,5.94283420143642
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",6.91005854277893,6.41994700546011,11.4391465944353
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","high",0.936220341952942,0.708729788937893,1.57063462630087
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","low",8.98632718474558,8.87025167653231,9.1234675128573
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",3.04203152271116,2.2445559807087,4.98924339483088
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",2.03254475704081,1.73229586137554,3.48965177020361
1999,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",5.17850127202298,4.51556334886638,14.6369675867696
1999,"Attributable_Deaths","Critical","high",0.0386465755054739,0.017015787726375,0.229092380593396
1999,"Attributable_Deaths","Critical","low",0.542494102831305,0.526122835305849,0.566750816940314
1999,"Attributable_Deaths","Critical","middle",0.241822919202264,0.162926178593668,0.777435987218644
1999,"Attributable_Deaths","Critical","middle_high",0.143873537514578,0.100306111852373,0.612966623885412
1999,"Attributable_Deaths","Critical","middle_low",0.291544794170708,0.199322583548341,3.43720481173898
1999,"Attributable_Deaths","High","high",0.135973489232364,0.0812325008537394,0.539656376226206
1999,"Attributable_Deaths","High","low",0.310134828265972,0.290767964153771,0.350298983674673
1999,"Attributable_Deaths","High","middle",0.318579383926675,0.20278127890183,1.4935154190135
1999,"Attributable_Deaths","High","middle_high",0.271080146958811,0.19775390202056,1.29002153034652
1999,"Attributable_Deaths","High","middle_low",0.291824152669368,0.160019763982362,7.23117880852735
1999,"Attributable_Deaths","Medium","high",0.0366361209886515,0.00911349560117479,0.670795306676903
1999,"Attributable_Deaths","Medium","low",0.186332741822014,0.165876072634649,0.24207498186392
1999,"Attributable_Deaths","Medium","middle",0.0900089508008443,0.00932846232770743,1.94939708711237
1999,"Attributable_Deaths","Medium","middle_high",0.0709588553686564,0.0187785413809629,1.68942769994679
1999,"Attributable_Deaths","Medium","middle_low",0.130479312097824,0.0247797621482706,10.6700571273244
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","high",5.53039323204412,5.18230692054783,5.95917209287478
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",102.416753538407,102.222653937322,102.615943872508
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",39.171075866757,38.1039008283963,40.479604563062
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",21.7611871608624,21.3146108819552,22.3977574768071
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",51.6934453843708,50.6431696189659,54.55558137222
2000,"Associated_DALYs (Disability-Adjusted Life Years)","High","high",11.8016300885299,11.1795831609362,12.592428361395
2000,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",75.2842605304784,75.0878870332563,75.4890784469586
2000,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",32.9008455964432,31.6302520879464,34.6622259637871
2000,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",25.3355106454816,24.7952355438856,26.2114695861676
2000,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",38.3435297965412,37.1701764703385,42.7702481091302
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","high",15.8869253220677,14.8923792429475,17.1458937476064
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",202.631356930573,202.075792326915,203.203724371038
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",64.4637486110266,60.5152414812645,69.253030205744
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",40.0211286047641,38.7015735005391,41.9832860986987
2000,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",119.019069441874,115.735315295338,128.278118091575
2000,"Associated_Deaths","Critical","high",0.22759858410123,0.170688972949338,0.415533418875131
2000,"Associated_Deaths","Critical","low",2.87802287162017,2.83992206094036,2.92216279574402
2000,"Associated_Deaths","Critical","middle",1.38871727474342,1.19940173974327,1.97875315153153
2000,"Associated_Deaths","Critical","middle_high",0.816657235406214,0.714104411455022,1.22248261300917
2000,"Associated_Deaths","Critical","middle_low",1.67941468139023,1.43855113273061,4.49923137277142
2000,"Associated_Deaths","High","high",0.610701583150463,0.486014260965055,1.01347058266261
2000,"Associated_Deaths","High","low",1.99836482865038,1.95164250018615,2.05989242886888
2000,"Associated_Deaths","High","middle",1.50341760200725,1.23945082943353,2.74468445879887
2000,"Associated_Deaths","High","middle_high",1.24166467458374,1.08564433067233,2.10596681351461
2000,"Associated_Deaths","High","middle_low",1.53527005407664,1.2020206947841,7.91482583189321
2000,"Associated_Deaths","Medium","high",0.679624856791387,0.525879612863478,1.27352030001376
2000,"Associated_Deaths","Medium","low",4.23633423471736,4.13527343119334,4.3581957155057
2000,"Associated_Deaths","Medium","middle",2.02166609482076,1.4517463122328,3.99756133580925
2000,"Associated_Deaths","Medium","middle_high",1.46628285792922,1.1773607735562,2.80198305130517
2000,"Associated_Deaths","Medium","middle_low",3.01409798275297,2.31640658578212,12.4802662310385
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","high",0.957000098957438,0.812857820304063,1.20212232824627
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",18.7947398093688,18.7115616835064,18.8832984761549
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",7.22220455973559,6.77266194854434,7.97597687061029
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",3.9709050025867,3.78449424767101,4.40714752269926
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",9.50454964991377,9.07130183407538,12.1712949673745
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","High","high",2.54171877946782,2.26271732484845,3.02995698265857
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",10.1276758409659,10.0488346835281,10.2158503808208
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.59407784564608,6.04578220702983,7.77750131177975
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",5.19646739644733,4.96236193119215,5.86622099247765
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",7.04196288522677,6.53832478395335,11.4356112029441
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","high",0.881949647281994,0.659153866389429,1.51338490251543
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","low",8.89876490374068,8.78505022532481,9.03232104846507
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle",3.0139257895769,2.23111287090553,5.09585326996998
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",1.94764748495166,1.66907170691418,3.25928332286168
2000,"Attributable_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",5.15286971953097,4.4898167184663,14.3246243323678
2000,"Attributable_Deaths","Critical","high",0.0379923016503359,0.016804455933945,0.227674623042654
2000,"Attributable_Deaths","Critical","low",0.546241054065468,0.53004265210339,0.569820099335641
2000,"Attributable_Deaths","Critical","middle",0.241679415196631,0.165636698915491,0.831821013294764
2000,"Attributable_Deaths","Critical","middle_high",0.142471662121204,0.10178288967333,0.562915681643556
2000,"Attributable_Deaths","Critical","middle_low",0.303069336623309,0.208832810664983,3.35017571964075
2000,"Attributable_Deaths","High","high",0.138370601204733,0.082861205752699,0.540409132219946
2000,"Attributable_Deaths","High","low",0.306437946743744,0.287224443077385,0.345096307016725
2000,"Attributable_Deaths","High","middle",0.314287322247041,0.200565468675939,1.61443916868666
2000,"Attributable_Deaths","High","middle_high",0.269869871038038,0.201106588999757,1.18282282272299
2000,"Attributable_Deaths","High","middle_low",0.297025693516042,0.161874634532655,7.02797080269586
2000,"Attributable_Deaths","Medium","high",0.0345605412370887,0.00782729264631883,0.667025799853696
2000,"Attributable_Deaths","Medium","low",0.186449193330227,0.166285948900576,0.239659861184916
2000,"Attributable_Deaths","Medium","middle",0.0905999676407865,0.0100174478263625,2.14289726243494
2000,"Attributable_Deaths","Medium","middle_high",0.0679443535046888,0.0191129300742594,1.52374474389532
2000,"Attributable_Deaths","Medium","middle_low",0.12978483164189,0.0243072114737889,10.3593647728086
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","high",5.67149637599069,5.40921584601248,5.98562377219514
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","low",102.43192065049,102.236566427383,102.632088588608
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle",39.5260523350558,38.3889466169394,40.9173710494345
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",23.474379559208,23.013729117744,24.1332435189432
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",52.4297440146756,51.427168583913,55.1812391145231
2001,"Associated_DALYs (Disability-Adjusted Life Years)","High","high",13.809658291777,13.3409937806667,14.3858515647222
2001,"Associated_DALYs (Disability-Adjusted Life Years)","High","low",74.0662633365418,73.8703643852002,74.270136361444
2001,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle",33.2730433254477,31.9399489901606,35.1233314121269
2001,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_high",26.4434767593756,25.8654276607519,27.3686618298049
2001,"Associated_DALYs (Disability-Adjusted Life Years)","High","middle_low",38.7668416465765,37.5970535614103,43.0459422767888
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","high",14.43136064188,13.7250625948625,15.3098868767549
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","low",202.56626948874,202.009399114542,203.139030857424
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle",63.6787926983944,59.7465012085401,68.4981775878428
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_high",42.255263104819,40.8234407897575,44.3502374049774
2001,"Associated_DALYs (Disability-Adjusted Life Years)","Medium","middle_low",118.756272659044,115.472527094799,127.739436676731
2001,"Associated_Deaths","Critical","high",0.235964360972526,0.192098121604017,0.363094260821222
2001,"Associated_Deaths","Critical","low",2.89266223483696,2.85433571845761,2.93665418487649
2001,"Associated_Deaths","Critical","middle",1.39800479746344,1.19954310906448,2.01927759243346
2001,"Associated_Deaths","Critical","middle_high",0.874631931136898,0.769813324928397,1.29595222175021
2001,"Associated_Deaths","Critical","middle_low",1.69889255176469,1.46689223050651,4.40817863914851
2001,"Associated_Deaths","High","high",0.727821432825647,0.631765846348423,0.999395738861166
2001,"Associated_Deaths","High","low",1.97767875402569,1.93095641425557,2.03824169594417
2001,"Associated_Deaths","High","middle",1.51896299210414,1.24588378665819,2.82500100247507
2001,"Associated_Deaths","High","middle_high",1.27459012501446,1.11274551735404,2.17531692548646
2001,"Associated_Deaths","High","middle_low",1.55757133681155,1.22543123459366,7.68911592392658
2001,"Associated_Deaths","Medium","high",0.6177621018436,0.506460608785148,1.01558299936711
2001,"Associated_Deaths","Medium","low",4.27314356451233,4.17169570948795,4.3940953602802
2001,"Associated_Deaths","Medium","middle",2.01517143983383,1.45293518470382,4.07529573567168
2001,"Associated_Deaths","Medium","middle_high",1.53516281087081,1.22478574926512,2.93086364496361
2001,"Associated_Deaths","Medium","middle_low",3.02591300285403,2.32494179282532,12.1312426193427
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","high",0.967177039116926,0.858236733949644,1.14039703008208
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","low",18.8516121216962,18.7679115471567,18.9403835745984
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle",7.3510883579723,6.87914607806142,8.14365608894904
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_high",4.31195764866444,4.11615657399246,4.76716498810493
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","Critical","middle_low",9.76544916291699,9.34958227697826,12.330421703996
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","High","high",2.99343199670494,2.78253158476677,3.33656365278095
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","High","low",9.99830775930223,9.91937637857537,10.086013711552
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle",6.72110631480589,6.14241567282801,7.96792979578375
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_high",5.40235100405024,5.15430359595556,6.10238481123538
2001,"Attributable_DALYs (Disability-Adjusted Life Years)","High","middle_low",7.13498606363397,6.63548790693876,11.3628121788512
