Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1990,943.283208243433,1295.7969852257777,590.7694312610886
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1991,956.595558140631,1355.1741016239755,558.0170146572866
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1992,991.2397135438208,1403.1329362680196,579.346490819622
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1993,1061.6723532733652,1466.263071007982,657.0816355387482
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1994,1185.2178138524591,1600.711460466633,769.7241672382852
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1995,1246.4486212709298,1689.3847342272418,803.5125083146179
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1996,1281.6122329920026,1704.6348502943197,858.5896156896856
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1997,1407.84483982819,1815.9259500521264,999.763729604254
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1998,1445.5358873252114,1876.1911631281407,1014.8806115222816
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1999,1516.7885714096258,1930.4977447284432,1103.0793980908084
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2000,1599.277619619992,2049.5473953772093,1149.0078438627745
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2001,1668.0545234700253,2078.889578155607,1257.2194687844433
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2002,1732.244403936601,2179.5659934339064,1284.9228144392955
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2003,1862.5270025888,2311.4711909369835,1413.582814240616
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2004,1896.36728221098,2353.108050426054,1439.6265139959064
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2005,1903.045548186183,2359.0809083095746,1447.0101880627913
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2006,2032.5851180784496,2533.2616518352743,1531.908584321625
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2007,1998.400068631004,2470.56375567349,1526.2363815885174
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2008,2073.626421255688,2510.735533736869,1636.5173087745072
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2009,2140.2428917115494,2522.1935566769544,1758.2922267461445
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2010,2107.813096185956,2498.854818409224,1716.7713739626877
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2011,2104.123862999066,2462.797981840521,1745.4497441576116
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2012,2095.6149146168123,2438.4017364490965,1752.8280927845285
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2013,2079.986686813214,2402.6619296997587,1757.3114439266692
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2014,2285.546603909136,2619.0640055068925,1952.02920231138
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2015,2477.556456077654,2840.9025315293143,2114.2103806259934
Algeria,65 to 69,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2016,2565.453452717796,2992.2577586047773,2138.649146830814
