Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1990,250.81529052750682,342.83497069360385,158.79561036140979
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1991,232.56730126992642,310.9260078814523,154.20859465840056
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1992,197.0973372275202,267.2380135962975,126.95666085874288
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1993,180.81941189749236,244.42024753495747,117.21857626002725
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1994,172.14718261060287,232.37893280874897,111.91543241245677
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1995,161.86436552364236,217.00263710135843,106.7260939459263
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1996,158.5692015733091,209.5495284364163,107.5888747102019
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1997,151.62824519954683,197.7934356513432,105.46305474775045
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1998,149.5231695563324,195.16559834594227,103.88074076672252
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1999,135.87316848537378,173.54637711306663,98.19995985768094
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2000,132.9944877617571,167.31833094415896,98.67064457935527
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2001,125.42589423190799,155.56463441281912,95.28715405099686
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2002,111.99881446910993,139.86812433694112,84.12950460127874
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2003,105.62068832758801,134.45490904147638,76.78646761369966
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2004,111.223204223791,140.67917933149127,81.76722911609072
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2005,106.28906735427368,133.90391056820886,78.6742241403385
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2006,108.36956272982906,134.80737702779572,81.93174843186239
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2007,106.20497838085952,131.81909273767496,80.59086402404405
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2008,110.43871899235063,135.8318363948424,85.04560158985885
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2009,118.07382850455907,143.00298286598996,93.1446741431282
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2010,122.33010639648545,150.10596721965888,94.55424557331202
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2011,94.97133034661395,114.44501450433229,75.49764618889562
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2012,92.68361976331825,113.55254310111471,71.81469642552179
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2013,90.65932303383923,110.8166940951696,70.50195197250886
Georgia,1-5 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2014,93.1415125674385,113.87026043790733,72.41276469696966
