Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,0.2856191251864489,0.3997467994088899,0.1714914509640079
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,0.3152145435986259,0.4335058480017475,0.1969232391955043
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,0.37791373079440854,0.5340117311482178,0.22181573044059932
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,0.4298682462614371,0.5953319508311962,0.2644045416916781
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,0.2382558457465344,0.3273330639340431,0.1491786275590258
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,0.2318175031682693,0.3193846357520237,0.1442503705845149
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,0.2241662401907136,0.3038152617601471,0.1445172186212802
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,0.2086402139263792,0.2809567327950639,0.1363236950576946
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,0.2151829090982375,0.2891371131026088,0.1412287050938662
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,0.16956390412247874,0.2338228573563541,0.10530495088860337
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,0.157227765375464,0.21274325440858016,0.10171227634234788
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,0.1446228218106757,0.19151857605716266,0.09772706756418875
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2002,0.12195324879043537,0.16405924438428376,0.07984725319658699
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2003,0.07503972953825246,0.10180405669153865,0.04827540238496626
Georgia,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2004,0.08689384207120932,0.11703732861759727,0.056750355524821355
