Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,0.0121694804091639,0.0167472170110686,0.0075917438072593
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,0.0139287148728188,0.0193004464730236,0.008556983272614
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,0.014903195769509317,0.02047491837396934,0.009331473165049294
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,0.015934905575031,0.0216533010642271,0.0102165100858349
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,0.0174302578386676,0.0234274825508603,0.0114330331264749
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,0.0208008895580727,0.0273848569766227,0.0142169221395227
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,0.0217879012389453,0.02905759757261,0.0145182049052806
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,0.0205644934562903,0.027657449123056,0.0134715377895245
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,0.0215472888300912,0.0280656233100894,0.015028954350093
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,0.02136380520928211,0.028143110859546128,0.014584499559018091
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,0.021682848445910365,0.02939909336300085,0.013966603528819885
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,0.02232300745435991,0.029869876584302048,0.01477613832441777
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2002,0.022238493867504597,0.029452781308261684,0.015024206426747502
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2003,0.0239991962190062,0.03171505601896345,0.01628333641904894
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2004,0.024869904433510004,0.03293865551550732,0.016801153351512686
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2005,0.02304279919523017,0.030426269800378478,0.015659328590081876
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2006,0.02549679681167815,0.033172436742948466,0.017821156880407835
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2007,0.02438601499461873,0.03171301038210321,0.017059019607134247
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2008,0.02527833122754308,0.03249101695291632,0.01806564550216983
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2009,0.02524158479006936,0.03218921238796222,0.018293957192176503
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2010,0.02487070976316951,0.031700367245778745,0.01804105228056028
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2011,0.02251218125478793,0.02906714646006188,0.01595721604951398
American Samoa,30 to 34,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2012,0.02225464770888433,0.028865843849459952,0.015643451568308705
