Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1990,0.0048165976443767,0.0065868311701748,0.0030463641185785
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1991,0.0052922764471205,0.007069047630414,0.003515505263827
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1992,0.005455046010937261,0.007285656157608717,0.003624435864265806
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1993,0.0056327100884691,0.0075254073643786,0.0037400128125597
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1994,0.0059303916949455,0.0077832700175348,0.0040775133723562
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1995,0.0068465417807273,0.0089515671910813,0.0047415163703734
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1996,0.0070247050844119,0.00899945420613,0.0050499559626939
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1997,0.0065284796692444,0.0084949425786118,0.004562016759877
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1998,0.0068735085246489,0.009004880524056,0.0047421365252419
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,1999,0.00674771943473111,0.008930117112645446,0.004565321756816772
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2000,0.006732697198250814,0.008815660316235917,0.004649734080265712
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2001,0.00689285833620624,0.00895290206502821,0.00483281460738427
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2002,0.006959604148391103,0.008968978282258221,0.004950230014523984
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2003,0.006932481070133937,0.008932719894923554,0.004932242245344319
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2004,0.006851911015337685,0.008863327429038911,0.004840494601636458
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2005,0.0069145463452158825,0.008944050569888597,0.004885042120543168
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2006,0.006818098965356216,0.00880800459830945,0.004828193332402982
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2007,0.006994410271811162,0.008971173507621732,0.005017647036000591
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2008,0.00710735595862933,0.009097191710268585,0.005117520206990075
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2009,0.007246782546863493,0.00916163979005396,0.005331925303673027
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2010,0.006774600272172843,0.008512909067275346,0.00503629147707034
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2011,0.006377092436076651,0.0081323316605989,0.004621853211554403
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2012,0.00627737557892882,0.00799542729695014,0.0045593238609075
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2013,0.00629466324684674,0.008039330939964099,0.004549995553729381
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2014,0.006275489387572251,0.00799756161621306,0.0045534171589314415
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2015,0.006117051875099731,0.00768346100348772,0.004550642746711742
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2016,0.006034948874648918,0.00753854691815669,0.0045313508311411455
American Samoa,5 to 9,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Attributable,2017,0.005683976701500807,0.007298279477007616,0.004069673925993999
