Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1990,2326.47052468694,3582.804011488426,1070.1370378854538
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1991,2204.3561362587493,3361.357347953929,1047.3549245635695
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1992,2230.4663274927875,3424.9950713254534,1035.9375836601216
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1993,2192.2796835839395,3274.574969721267,1109.9843974466123
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1994,2376.3937897074443,3634.987229470194,1117.8003499446943
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1995,2643.5362400254626,3982.137589097714,1304.934890953211
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1996,3006.004304142144,4499.6998519411845,1512.3087563431036
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1997,3224.897866107848,4790.201985653605,1659.59374656209
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1998,3365.721417123231,4937.094815565262,1794.3480186811994
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1999,3415.931246435364,5015.473639229044,1816.3888536416837
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2000,3523.669326762408,5206.586712946383,1840.751940578433
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2001,3488.540132966872,5130.275284495679,1846.8049814380645
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2002,3320.1781468105883,4783.5211773613,1856.8351162598765
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2003,3573.7109968493933,4885.108158697576,2262.3138350012105
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2004,3783.689340850812,5139.758001274673,2427.6206804269505
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2005,3691.3725582872735,5093.715276306271,2289.029840268276
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2006,3489.043627151178,4840.3685743980495,2137.718679904306
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2007,3257.900677359062,4484.114272017529,2031.6870827005944
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2008,3007.921157117076,4232.916021843455,1782.9262923906967
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2009,2615.229408084221,3749.702282247261,1480.7565339211817
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2010,2562.0014639988167,3592.2779093855097,1531.725018612124
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2011,2293.1540855819803,3302.625194017452,1283.6829771465086
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2012,2115.1497071964445,3073.97532735518,1156.3240870377094
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2013,2434.3855325990125,3371.216785187047,1497.554280010978
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2014,2636.786383689999,3723.6619519384367,1549.9108154415617
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2015,2634.668002738312,3539.188100426179,1730.1479050504445
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2016,2684.218396092684,3623.608284287148,1744.8285078982187
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2017,2620.34652058184,3468.899164999843,1771.7938761638377
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2018,2496.318249464416,3455.2773712802077,1537.3591276486252
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2019,2498.6548052759576,3414.3945783564723,1582.9150321954428
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2020,2231.6665088321106,3041.7884144436284,1421.544603220593
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2021,1890.6435786918853,2604.96632065599,1176.3208367277812
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1990,116.55255837491292,232.1415554218209,0.9635613280049852
Afghanistan,12 to 23 months,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Enterobacter spp.,Carbapenems,Associated,1991,104.06354403022776,206.59198576969348,1.5351022907620404
