Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1990,66.3989553432476,95.86205146890872,36.93585921758645
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1991,66.51104572988154,96.42524195355654,36.59684950620655
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1992,72.12485676467841,104.1697633565446,40.07995017281223
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1993,74.85076993355533,105.04132697821656,44.660212888894094
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1994,79.46157948450616,112.32683696456596,46.59632200444637
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1995,78.19177994910335,109.68254591981596,46.701013978390726
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1996,79.39447685363648,113.06471163736168,45.72424206991128
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1997,81.8446377228554,111.05966723548862,52.62960821022217
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1998,86.52069384366217,118.059997872462,54.98138981486234
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,1999,85.5728668781089,117.53866293472215,53.607070821495626
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2000,86.259008228191,117.5824433938444,54.93557306253757
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2001,86.9907041662247,118.27067213669926,55.71073619575014
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2002,83.86762768540956,112.266114270809,55.469141100010106
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2003,78.51155350427226,108.7334042265054,48.28970278203912
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2004,79.36111095490017,109.87975278603736,48.84246912376299
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2005,76.25449705837588,103.86543312842768,48.64356098832407
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2006,77.12743011097747,102.2839415672532,51.97091865470173
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2007,75.52950569182059,98.97541833480486,52.08359304883632
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2008,76.8106650705017,100.85370191028116,52.76762823072225
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2009,74.67749049840947,98.48196934794944,50.87301164886951
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2010,71.19972402233759,93.59113608392764,48.80831196074753
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2011,67.78324845744348,88.38680249919385,47.17969441569311
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2012,66.04946653085192,88.26016935957982,43.83876370212401
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2013,69.34433677547142,88.28357203828362,50.405101512659215
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2014,70.81449105394732,88.90505128751411,52.72393082038053
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2015,74.59923149345431,93.26371874263546,55.93474424427316
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2016,69.8982573936577,86.87822055467576,52.91829423263964
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2017,61.09201015598279,76.29489299673622,45.88912731522936
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2018,58.77120373808819,72.47209329317091,45.070314183005465
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2019,50.74034714480531,62.96988847538248,38.51080581422814
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2020,42.49152909049504,53.07241925115186,31.91063892983823
Afghanistan,60 to 64,Both sexes,Deaths,Number,Acinetobacter baumannii,Carbapenems,Associated,2021,44.57414177399141,56.11272930305016,33.035554244932655
Afghanistan,60 to 64,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1990,6.843548114412799,13.540553267664889,0.14654296116070942
Afghanistan,60 to 64,Both sexes,Deaths,Number,Enterobacter spp.,Carbapenems,Associated,1991,6.434065096845755,12.566066917654847,0.3020632760366615
