Location,Age,Sex,Measure,Metric,Pathogen,Antibiotic class,Counterfactual,Year,Value,Upper,Lower
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1990,47.58311933501952,63.74005930123764,31.426179368801392
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1991,51.71284217858607,68.87470150775161,34.55098284942054
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1992,65.73400944349987,86.96129506852816,44.50672381847159
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1993,70.15965377174882,91.12952798252877,49.189779560968866
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1994,75.80414348726697,96.10894031845795,55.499346656075986
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1995,58.92113464781872,75.89171108808915,41.95055820754829
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1996,51.23157512903754,65.021677067653,37.44147319042207
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1997,49.22356665596268,61.111371404000074,37.33576190792528
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1998,45.82662507914348,56.53432587262118,35.118924285665784
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,1999,43.01627577962307,53.860641470868515,32.17191008837763
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2000,39.139137207117436,48.68137784171113,29.59689657252374
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2001,37.67544455428573,46.33204731967082,29.018841788900648
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2002,33.79905538740277,41.85880664244744,25.739304132358093
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2003,34.055460539467404,41.65274813289299,26.45817294604182
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2004,36.419254363074074,44.416525125558195,28.421983600589954
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2005,41.11236418135,50.125271759036025,32.09945660366398
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2006,47.446931552483456,57.86076566420605,37.03309744076086
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2007,54.19916909674158,64.08613680238517,44.312201391097986
Armenia,20 to 24,Both sexes,DALYs (Disability-Adjusted Life Years),Number,Acinetobacter baumannii,Carbapenems,Associated,2008,55.206147927837684,63.04338220104508,47.36891365463029
